frame_index,file,side,status,roi_mode,pixels,row_coverage_ratio,vehicle_points_before_crop,vehicle_points_after_crop,fitted_lane_points,angle_deg,line_a,line_b,lost_count
644,000644.png,left,ok,tracking,2115,0.644444,2115,2115,12,157.412257,-2.4037950195,761.521666904,0
644,000644.png,right,ok,tracking,1810,0.350000,1810,1810,21,13.586054,4.13791119255,-427.860504202,0
644,000644.png,center,ok,from_left_right,,,,,12,,,,
645,000645.png,left,ok,tracking,2092,0.638889,2092,2092,12,157.389781,-2.40113849932,761.414293772,0
645,000645.png,right,ok,tracking,1803,0.350000,1803,1803,21,13.540582,4.15234106808,-430.569259599,0
645,000645.png,center,ok,from_left_right,,,,,12,,,,
646,000646.png,left,ok,tracking,2071,0.633333,2071,2071,12,157.497742,-2.413944453,762.951572786,0
646,000646.png,right,ok,tracking,1747,0.344444,1747,1747,23,13.519450,4.15907932006,-430.637211826,0
646,000646.png,center,ok,from_left_right,,,,,12,,,,
647,000647.png,left,ok,tracking,2043,0.627778,2043,2043,11,157.529593,-2.41774478583,765.261061848,0
647,000647.png,right,ok,tracking,1864,0.355556,1864,1864,21,13.818598,4.06557330734,-412.758927862,0
647,000647.png,center,ok,from_left_right,,,,,11,,,,
648,000648.png,left,ok,tracking,2032,0.616667,2032,2032,11,157.617232,-2.42825449786,767.775062487,0
648,000648.png,right,ok,tracking,1862,0.355556,1862,1862,21,13.779900,4.07744503836,-415.54093701,0
648,000648.png,center,ok,from_left_right,,,,,11,,,,
649,000649.png,left,ok,tracking,2020,0.616667,2020,2020,11,157.523740,-2.41704569249,763.777795948,0
649,000649.png,right,ok,tracking,1636,0.338889,1636,1636,23,13.424265,4.18968930704,-435.114325927,0
649,000649.png,center,ok,from_left_right,,,,,11,,,,
650,000650.png,left,ok,tracking,2027,0.611111,2027,2027,10,157.539042,-2.41887421563,764.990513825,0
650,000650.png,right,ok,tracking,1737,0.344444,1737,1737,22,13.566774,4.14401788828,-425.15373106,0
650,000650.png,center,ok,from_left_right,,,,,10,,,,
651,000651.png,left,ok,tracking,2010,0.605556,2010,2010,10,157.624608,-2.42914257619,768.599618005,0
651,000651.png,right,ok,tracking,1807,0.350000,1807,1807,21,13.796695,4.0722846099,-410.968602306,0
651,000651.png,center,ok,from_left_right,,,,,10,,,,
652,000652.png,left,ok,tracking,1978,0.600000,1978,1978,10,157.661155,-2.43355110667,768.791256148,0
652,000652.png,right,ok,tracking,1742,0.344444,1742,1742,23,13.674589,4.11008595363,-418.029238777,0
652,000652.png,center,ok,from_left_right,,,,,10,,,,
653,000653.png,left,ok,tracking,1958,0.588889,1958,1958,9,157.747241,-2.44398972366,772.504356489,0
653,000653.png,right,ok,tracking,1799,0.350000,1799,1799,21,13.789516,4.07448898014,-411.091615159,0
653,000653.png,center,ok,from_left_right,,,,,9,,,,
654,000654.png,left,ok,tracking,1925,0.583333,1925,1925,9,157.768939,-2.44663287367,772.114451773,0
654,000654.png,right,ok,tracking,1711,0.344444,1711,1711,23,13.615404,4.12864763866,-420.651937166,0
654,000654.png,center,ok,from_left_right,,,,,9,,,,
655,000655.png,left,ok,tracking,1947,0.577778,1947,1947,9,157.796450,-2.44999121834,774.212810812,0
655,000655.png,right,ok,tracking,1787,0.350000,1787,1787,22,13.827414,4.06287779944,-407.892066114,0
655,000655.png,center,ok,from_left_right,,,,,9,,,,
656,000656.png,left,ok,tracking,1908,0.566667,1908,1908,8,157.959443,-2.47005142478,777.699815895,0
656,000656.png,right,ok,tracking,1807,0.350000,1807,1807,21,13.905232,4.03923073689,-403.301047606,0
656,000656.png,center,ok,from_left_right,,,,,8,,,,
657,000657.png,left,ok,tracking,1864,0.555556,1864,1864,8,157.834532,-2.45465312179,774.189719989,0
657,000657.png,right,ok,tracking,1733,0.344444,1733,1733,23,13.675634,4.10975979232,-416.511051334,0
657,000657.png,center,ok,from_left_right,,,,,8,,,,
658,000658.png,left,ok,tracking,1873,0.555556,1873,1873,8,157.836598,-2.4549064716,775.04187912,0
658,000658.png,right,ok,tracking,1727,0.344444,1727,1727,22,13.650519,4.11761570285,-417.427752076,0
658,000658.png,center,ok,from_left_right,,,,,8,,,,
659,000659.png,left,ok,tracking,1792,0.538889,1792,1792,7,157.781779,-2.44819937354,774.1124585,0
659,000659.png,right,ok,tracking,1720,0.344444,1720,1720,22,13.651284,4.11737597773,-417.447037709,0
659,000659.png,center,ok,from_left_right,,,,,7,,,,
660,000660.png,left,ok,init,1748,0.522222,1748,1748,7,157.810582,-2.45171941871,774.713415408,0
660,000660.png,right,ok,tracking,1662,0.333333,1662,1662,23,13.503305,4.16424160444,-426.082199683,0
660,000660.png,center,ok,from_left_right,,,,,7,,,,
661,000661.png,left,ok,init,1716,0.511111,1716,1716,7,157.910649,-2.46401677036,779.65665164,0
661,000661.png,right,ok,tracking,1754,0.344444,1754,1754,23,13.787638,4.07506604178,-408.735037505,0
661,000661.png,center,ok,from_left_right,,,,,7,,,,
662,000662.png,left,ok,tracking,1666,0.500000,1666,1666,6,157.856231,-2.45731616795,776.963394014,0
662,000662.png,right,ok,tracking,1721,0.344444,1721,1721,22,13.669679,4.11161983049,-415.782420417,0
662,000662.png,center,ok,from_left_right,,,,,6,,,,
663,000663.png,left,ok,init,1583,0.477778,1583,1583,6,157.809986,-2.45164649382,776.564089593,0
663,000663.png,right,ok,tracking,1690,0.333333,1690,1690,23,13.612330,4.12961612879,-419.315500524,0
663,000663.png,center,ok,from_left_right,,,,,6,,,,
664,000664.png,left,ok,init,1532,0.466667,1532,1532,6,157.667782,-2.43435196549,772.775582434,0
664,000664.png,right,ok,tracking,1661,0.327778,1661,1661,23,13.507337,4.16295134188,-425.900162811,0
664,000664.png,center,ok,from_left_right,,,,,6,,,,
665,000665.png,left,ok,init,1455,0.450000,1455,1455,5,157.679181,-2.43573056071,773.644462704,0
665,000665.png,right,ok,tracking,1630,0.322222,1630,1630,23,13.427102,4.18877060105,-430.633505462,0
665,000665.png,center,ok,from_left_right,,,,,5,,,,
666,000666.png,left,ok,tracking,1384,0.433333,1384,1384,5,157.526025,-2.41731853913,768.974780877,0
666,000666.png,right,ok,tracking,1632,0.322222,1632,1632,23,13.465265,4.17645242856,-427.782378026,0
666,000666.png,center,ok,from_left_right,,,,,5,,,,
667,000667.png,left,ok,tracking,1264,0.394444,1264,1264,5,157.698298,-2.43804561004,773.354936141,0
667,000667.png,right,ok,tracking,1598,0.316667,1598,1598,23,13.423846,4.18982479023,-429.691171581,0
667,000667.png,center,ok,from_left_right,,,,,5,,,,
668,000668.png,left,ok,tracking,1171,0.372222,1171,1171,4,157.331991,-2.39433119928,762.392936646,0
668,000668.png,right,ok,tracking,1598,0.316667,1598,1598,23,13.430266,4.18774679061,-428.890562538,0
668,000668.png,center,ok,from_left_right,,,,,4,,,,
669,000669.png,left,ok,tracking,1042,0.333333,1042,1042,4,157.175915,-2.37610956014,758.07451887,0
669,000669.png,right,ok,tracking,1586,0.311111,1586,1586,23,13.391889,4.20019797204,-431.148134483,0
669,000669.png,center,ok,from_left_right,,,,,4,,,,
670,000670.png,left,ok,tracking,899,0.294444,899,899,4,157.081192,-2.36516536256,754.691905974,0
670,000670.png,right,ok,tracking,1526,0.300000,1526,1526,23,13.226894,4.25453791703,-441.461001087,0
670,000670.png,center,ok,from_left_right,,,,,4,,,,
671,000671.png,left,ok,tracking,765,0.255556,765,765,4,157.054736,-2.36212389053,754.523149233,0
671,000671.png,right,ok,tracking,1519,0.300000,1519,1519,23,13.289666,4.23370847321,-436.67602197,0
671,000671.png,center,ok,from_left_right,,,,,4,,,,
672,000672.png,left,ok,tracking,640,0.244444,640,640,3,156.467671,-2.29629846439,735.380342308,0
672,000672.png,right,ok,tracking,1568,0.305556,1568,1568,23,13.435560,4.18603468829,-426.982056459,0
672,000672.png,center,ok,from_left_right,,,,,3,,,,
673,000673.png,left,insufficient_row_coverage,init,92,0.066667,0,0,0,0.000000,0,0,6
673,000673.png,right,ok,tracking,1542,0.305556,1542,1542,23,13.408244,4.194883132,-428.298726746,0
673,000673.png,center,not_published,from_left_right,,,,,0,,,,
674,000674.png,left,ok,init,149,0.100000,149,149,23,130.072988,-0.841272765334,449.22388947,0
674,000674.png,right,ok,tracking,1599,0.316667,1599,1599,23,13.565257,4.14449892614,-418.617648536,0
674,000674.png,center,ok,from_left_right,,,,,23,,,,
675,000675.png,left,insufficient_row_coverage,init,114,0.072222,0,0,0,0.000000,0,0,6
675,000675.png,right,ok,tracking,1547,0.300000,1547,1547,23,13.366620,4.20843484866,-431.230465342,0
675,000675.png,center,not_published,from_left_right,,,,,0,,,,
676,000676.png,left,ok,init,172,0.105556,172,172,23,130.999046,-0.869257504892,454.340178379,0
676,000676.png,right,ok,tracking,1536,0.300000,1536,1536,23,13.319124,4.22399973215,-434.3946286,0
676,000676.png,center,ok,from_left_right,,,,,23,,,,
677,000677.png,left,insufficient_row_coverage,init,132,0.083333,0,0,0,0.000000,0,0,6
677,000677.png,right,ok,tracking,1521,0.294444,1521,1521,23,13.250659,4.24662932322,-439.28548643,0
677,000677.png,center,not_published,from_left_right,,,,,0,,,,
678,000678.png,left,insufficient_row_coverage,init,137,0.083333,0,0,0,0.000000,0,0,6
678,000678.png,right,ok,tracking,1509,0.294444,1509,1509,23,13.191855,4.2662497006,-442.893085396,0
678,000678.png,center,not_published,from_left_right,,,,,0,,,,
679,000679.png,left,insufficient_row_coverage,init,152,0.088889,0,0,0,0.000000,0,0,6
679,000679.png,right,ok,tracking,1500,0.294444,1500,1500,23,13.159492,4.27712143632,-444.90644097,0
679,000679.png,center,not_published,from_left_right,,,,,0,,,,
680,000680.png,left,insufficient_row_coverage,init,163,0.094444,0,0,0,0.000000,0,0,6
680,000680.png,right,ok,tracking,1544,0.300000,1544,1544,23,13.353148,4.21283867642,-431.850778665,0
680,000680.png,center,not_published,from_left_right,,,,,0,,,,
681,000681.png,left,ok,init,166,0.100000,166,166,23,123.993013,-0.67433111415,412.06814345,0
681,000681.png,right,ok,tracking,1516,0.294444,1516,1516,23,13.243040,4.24916186862,-439.015461563,0
681,000681.png,center,ok,from_left_right,,,,,23,,,,
682,000682.png,left,ok,tracking,185,0.105556,185,185,23,124.062970,-0.676108758928,411.540047645,0
682,000682.png,right,ok,tracking,1526,0.294444,1526,1526,23,13.273851,4.23893786359,-437.090228526,0
682,000682.png,center,ok,from_left_right,,,,,23,,,,
683,000683.png,left,ok,tracking,185,0.111111,185,185,23,125.345090,-0.70922160657,418.116636294,0
683,000683.png,right,ok,tracking,1546,0.300000,1546,1546,23,13.346114,4.21514133659,-432.529562548,0
683,000683.png,center,ok,from_left_right,,,,,23,,,,
684,000684.png,left,ok,tracking,212,0.116667,212,212,23,130.960843,-0.868087603645,449.84180867,0
684,000684.png,right,ok,tracking,1489,0.288889,1489,1489,23,13.044879,4.31604929207,-452.657213044,0
684,000684.png,center,ok,from_left_right,,,,,23,,,,
685,000685.png,left,ok,tracking,236,0.127778,236,236,23,131.317131,-0.879051359181,451.771154572,0
685,000685.png,right,ok,tracking,1511,0.288889,1511,1511,23,13.177610,4.27102852515,-443.740317287,0
685,000685.png,center,ok,from_left_right,,,,,23,,,,
686,000686.png,left,ok,tracking,283,0.172222,283,283,23,138.053091,-1.11268420589,499.009587079,0
686,000686.png,right,ok,tracking,1465,0.283333,1465,1465,23,12.961823,4.34468151785,-458.460600212,0
686,000686.png,center,ok,from_left_right,,,,,23,,,,
687,000687.png,left,ok,tracking,257,0.133333,257,257,23,132.383351,-0.912592754334,456.555324353,0
687,000687.png,right,ok,tracking,1485,0.283333,1485,1485,23,13.024455,4.32305679337,-453.87973424,0
687,000687.png,center,ok,from_left_right,,,,,23,,,,
688,000688.png,left,ok,tracking,273,0.144444,273,273,23,133.590324,-0.951965144594,463.281124205,0
688,000688.png,right,ok,tracking,1494,0.288889,1494,1494,23,13.130856,4.28678465804,-446.895254997,0
688,000688.png,center,ok,from_left_right,,,,,23,,,,
689,000689.png,left,ok,tracking,293,0.155556,293,293,23,137.161073,-1.07843112947,487.051879144,0
689,000689.png,right,ok,tracking,1399,0.266667,1399,1399,23,12.694106,4.43947921194,-477.626820952,0
689,000689.png,center,ok,from_left_right,,,,,23,,,,
690,000690.png,left,ok,tracking,308,0.161111,308,308,23,137.478455,-1.09048496557,487.316108171,0
690,000690.png,right,ok,tracking,1473,0.277778,1473,1473,23,12.981239,4.33795580753,-457.287630438,0
690,000690.png,center,ok,from_left_right,,,,,23,,,,
691,000691.png,left,ok,tracking,329,0.172222,329,329,21,139.345605,-1.16448081881,499.851872441,0
691,000691.png,right,ok,tracking,1454,0.272222,1454,1454,23,12.879410,4.37345075543,-465.119406331,0
691,000691.png,center,ok,from_left_right,,,,,21,,,,
692,000692.png,left,ok,tracking,361,0.183333,361,361,21,140.751555,-1.22400667411,510.704860586,0
692,000692.png,right,ok,tracking,1482,0.277778,1482,1482,23,12.999642,4.33159925999,-457.309337699,0
692,000692.png,center,ok,from_left_right,,,,,21,,,,
693,000693.png,left,ok,tracking,396,0.194444,396,396,20,143.015764,-1.32780477484,532.378942841,0
693,000693.png,right,ok,tracking,1526,0.294444,1526,1526,23,13.165811,4.27499435023,-446.571220498,0
693,000693.png,center,ok,from_left_right,,,,,20,,,,
694,000694.png,left,ok,tracking,436,0.211111,436,436,20,142.907633,-1.32260322236,530.585582164,0
694,000694.png,right,ok,tracking,1545,0.294444,1545,1545,23,13.114734,4.29224360203,-450.84116534,0
694,000694.png,center,ok,from_left_right,,,,,20,,,,
695,000695.png,left,ok,tracking,471,0.222222,471,471,20,144.166296,-1.3848164389,542.290967982,0
695,000695.png,right,ok,tracking,1501,0.277778,1501,1501,23,12.790606,4.40485919292,-474.458782923,0
695,000695.png,center,ok,from_left_right,,,,,20,,,,
696,000696.png,left,ok,tracking,510,0.238889,510,510,18,145.502902,-1.4551669196,557.404444782,0
696,000696.png,right,ok,tracking,1517,0.283333,1517,1517,23,12.864466,4.37870660809,-469.875048421,0
696,000696.png,center,ok,from_left_right,,,,,18,,,,
697,000697.png,left,ok,tracking,587,0.255556,587,587,17,146.868051,-1.53212871525,572.861990431,0
697,000697.png,right,ok,tracking,1525,0.283333,1525,1525,23,12.797931,4.40225228449,-475.436755548,0
697,000697.png,center,ok,from_left_right,,,,,17,,,,
698,000698.png,left,ok,tracking,646,0.277778,646,646,17,147.471911,-1.56798871463,579.699917918,0
698,000698.png,right,ok,tracking,1557,0.294444,1557,1557,23,12.931933,4.35507420827,-466.624418793,0
698,000698.png,center,ok,from_left_right,,,,,17,,,,
699,000699.png,left,ok,tracking,725,0.294444,725,725,16,148.618720,-1.63946728959,594.205682343,0
699,000699.png,right,ok,tracking,1573,0.294444,1573,1573,23,12.852341,4.38297932394,-473.064989725,0
699,000699.png,center,ok,from_left_right,,,,,16,,,,
700,000700.png,left,ok,tracking,797,0.327778,797,797,16,149.228750,-1.67943107596,602.41655749,0
700,000700.png,right,ok,tracking,1545,0.288889,1545,1545,23,12.703425,4.43611365575,-484.90874965,0
700,000700.png,center,ok,from_left_right,,,,,16,,,,
701,000701.png,left,ok,tracking,916,0.366667,916,916,15,150.060841,-1.73630611591,615.04343219,0
701,000701.png,right,ok,tracking,1579,0.294444,1579,1579,23,12.834019,4.38945158809,-476.319558574,0
701,000701.png,center,ok,from_left_right,,,,,15,,,,
702,000702.png,left,ok,tracking,1023,0.405556,1023,1023,15,150.657022,-1.77885118464,622.812275403,0
702,000702.png,right,ok,tracking,1565,0.288889,1565,1565,23,12.612762,4.46906680367,-493.637088414,0
702,000702.png,center,ok,from_left_right,,,,,15,,,,
703,000703.png,left,ok,tracking,1197,0.455556,1197,1197,14,151.330814,-1.82887167943,633.489742675,0
703,000703.png,right,ok,tracking,1577,0.294444,1577,1577,23,12.584677,4.47936973901,-496.726472763,0
703,000703.png,center,ok,from_left_right,,,,,14,,,,
704,000704.png,left,ok,tracking,1419,0.527778,1419,1419,13,152.010773,-1.88157983696,644.694468604,0
704,000704.png,right,ok,tracking,1610,0.300000,1610,1610,23,12.701730,4.43672514703,-489.007264141,0
704,000704.png,center,ok,from_left_right,,,,,13,,,,
705,000705.png,left,ok,tracking,1690,0.611111,1690,1690,12,152.515769,-1.92227367281,652.801036147,0
705,000705.png,right,ok,tracking,1583,0.288889,1583,1583,23,12.401990,4.54750789387,-512.785515702,0
705,000705.png,center,ok,from_left_right,,,,,12,,,,
706,000706.png,left,ok,tracking,2045,0.733333,2045,2045,12,153.040662,-1.96605860832,662.959845142,0
706,000706.png,right,ok,tracking,1611,0.294444,1611,1611,23,12.525018,4.50140581987,-504.332293435,0
706,000706.png,center,ok,from_left_right,,,,,12,,,,
707,000707.png,left,ok,tracking,2033,0.738889,2033,2033,11,153.092676,-1.97048335726,662.094167904,0
707,000707.png,right,ok,tracking,1630,0.300000,1630,1630,23,12.496907,4.51186112106,-507.541439568,0
707,000707.png,center,ok,from_left_right,,,,,11,,,,
708,000708.png,left,ok,tracking,2019,0.733333,2019,2019,11,153.108857,-1.97186307685,661.03477242,0
708,000708.png,right,ok,tracking,1652,0.300000,1652,1652,23,12.520080,4.5032391791,-506.835850556,0
708,000708.png,center,ok,from_left_right,,,,,11,,,,
709,000709.png,left,ok,tracking,2017,0.727778,2017,2017,11,153.052787,-1.9670886761,660.935413509,0
709,000709.png,right,ok,tracking,1696,0.316667,1696,1696,23,12.675667,4.44615325924,-496.359993039,0
709,000709.png,center,ok,from_left_right,,,,,11,,,,
710,000710.png,left,ok,tracking,1993,0.727778,1993,1993,11,153.002606,-1.96283117602,658.125511472,0
710,000710.png,right,ok,tracking,1685,0.305556,1685,1685,23,12.421279,4.54022037206,-516.842608752,0
710,000710.png,center,ok,from_left_right,,,,,11,,,,
711,000711.png,left,ok,tracking,1985,0.722222,1985,1985,11,153.044688,-1.96640049864,658.621551533,0
711,000711.png,right,ok,tracking,1691,0.305556,1691,1691,23,12.325210,4.57673804007,-525.260661509,0
711,000711.png,center,ok,from_left_right,,,,,11,,,,
712,000712.png,left,ok,tracking,1973,0.711111,1973,1973,11,153.182340,-1.97814823799,661.628417331,0
712,000712.png,right,ok,tracking,1718,0.316667,1718,1718,22,12.398415,4.54886078214,-520.375839746,0
712,000712.png,center,ok,from_left_right,,,,,11,,,,
713,000713.png,left,ok,tracking,1962,0.711111,1962,1962,10,153.258155,-1.98466639901,662.990341601,0
713,000713.png,right,ok,tracking,1720,0.311111,1720,1720,23,12.249411,4.6059492434,-532.776768072,0
713,000713.png,center,ok,from_left_right,,,,,10,,,,
714,000714.png,left,ok,tracking,1962,0.705556,1962,1962,10,153.321386,-1.99012887739,665.708450488,0
714,000714.png,right,ok,tracking,1719,0.311111,1719,1719,23,12.205536,4.62302070152,-536.864445774,0
714,000714.png,center,ok,from_left_right,,,,,10,,,,
715,000715.png,left,ok,tracking,1964,0.705556,1964,1964,10,153.292958,-1.98767005565,666.715213178,0
715,000715.png,right,ok,tracking,1713,0.305556,1713,1713,23,12.098110,4.66533426484,-545.950142696,0
715,000715.png,center,ok,from_left_right,,,,,10,,,,
716,000716.png,left,ok,tracking,1966,0.711111,1966,1966,10,153.208290,-1.98037544953,665.193967475,0
716,000716.png,right,ok,tracking,1657,0.300000,1657,1657,23,11.856496,4.76326195648,-565.488860864,0
716,000716.png,center,ok,from_left_right,,,,,10,,,,
717,000717.png,left,ok,tracking,1969,0.705556,1969,1969,9,153.284926,-1.98697617185,669.815833158,0
717,000717.png,right,ok,tracking,1690,0.300000,1690,1690,23,11.977470,4.71374352792,-555.286383983,0
717,000717.png,center,ok,from_left_right,,,,,9,,,,
