frame_index,file,side,status,roi_mode,pixels,row_coverage_ratio,vehicle_points_before_crop,vehicle_points_after_crop,fitted_lane_points,angle_deg,line_a,line_b,vehicle_x_min,vehicle_x_max,vehicle_y_min,vehicle_y_max,lost_count
254,000254.png,right,insufficient_row_coverage,init,1367,0.052023,0,0,0,0.000000,0,0,,,,,46
254,000254.png,center,not_published,from_left_right,,,0,,,,
255,000255.png,left,ok,tracking,2545,0.635838,2545,2545,25,156.953022,-2.35049222971,693.031799447,0.191828,0.336566,-0.552362,-0.371490,0
255,000255.png,right,insufficient_row_coverage,init,1388,0.046243,0,0,0,0.000000,0,0,,,,,47
255,000255.png,center,not_published,from_left_right,,,0,,,,
256,000256.png,left,ok,tracking,2537,0.618497,2537,2537,25,157.528277,-2.41758762236,706.233190648,0.193487,0.336978,-0.553245,-0.371490,0
256,000256.png,right,insufficient_row_coverage,init,1364,0.052023,0,0,0,0.000000,0,0,,,,,48
256,000256.png,center,not_published,from_left_right,,,0,,,,
257,000257.png,left,ok,tracking,1706,0.560694,1706,1706,25,156.727150,-2.32500600689,678.884654012,0.194593,0.294665,-0.480169,-0.371490,0
257,000257.png,right,insufficient_row_coverage,init,1365,0.052023,0,0,0,0.000000,0,0,,,,,49
257,000257.png,center,not_published,from_left_right,,,0,,,,
258,000258.png,left,ok,tracking,2459,0.601156,2459,2459,25,157.380088,-2.39999440825,695.323896864,0.195146,0.333713,-0.546252,-0.371490,0
258,000258.png,right,insufficient_row_coverage,init,1379,0.063584,0,0,0,0.000000,0,0,,,,,50
258,000258.png,center,not_published,from_left_right,,,0,,,,
259,000259.png,left,ok,tracking,2441,0.601156,2441,2441,25,157.590447,-2.42503420837,701.457810242,0.195146,0.334117,-0.547117,-0.371490,0
259,000259.png,right,insufficient_row_coverage,init,1369,0.069364,0,0,0,0.000000,0,0,,,,,51
259,000259.png,center,not_published,from_left_right,,,0,,,,
260,000260.png,left,ok,tracking,1657,0.537572,1657,1657,25,157.174102,-2.37589926358,682.985096145,0.197358,0.294289,-0.477450,-0.371490,0
260,000260.png,right,insufficient_row_coverage,init,1293,0.052023,0,0,0,0.000000,0,0,,,,,52
260,000260.png,center,not_published,from_left_right,,,0,,,,
261,000261.png,left,ok,tracking,2403,0.578035,2403,2403,25,157.529428,-2.41772508733,693.398230395,0.197358,0.331312,-0.541112,-0.371490,0
261,000261.png,right,insufficient_row_coverage,init,1328,0.052023,0,0,0,0.000000,0,0,,,,,53
261,000261.png,center,not_published,from_left_right,,,0,,,,
262,000262.png,left,ok,tracking,1665,0.531792,1665,1665,25,157.329724,-2.39406485307,682.111864993,0.198464,0.293604,-0.476101,-0.371490,0
262,000262.png,right,insufficient_row_coverage,init,1294,0.080925,0,0,0,0.000000,0,0,,,,,54
262,000262.png,center,not_published,from_left_right,,,0,,,,
263,000263.png,left,ok,tracking,2327,0.560694,2327,2327,25,157.654784,-2.43278159592,691.496607795,0.199017,0.329735,-0.537734,-0.371490,0
263,000263.png,right,insufficient_row_coverage,init,1346,0.052023,0,0,0,0.000000,0,0,,,,,55
263,000263.png,center,not_published,from_left_right,,,0,,,,
264,000264.png,left,ok,tracking,2350,0.566474,2350,2350,25,157.496406,-2.41378532995,689.030518891,0.198464,0.328574,-0.536896,-0.371490,0
264,000264.png,right,insufficient_row_coverage,init,1292,0.052023,0,0,0,0.000000,0,0,,,,,56
264,000264.png,center,not_published,from_left_right,,,0,,,,
265,000265.png,left,ok,tracking,2336,0.560694,2336,2336,25,158.194706,-2.49950850903,707.09344527,0.199017,0.330521,-0.539418,-0.371490,0
265,000265.png,right,rejected_side_geometry,init,2267,0.156069,0,0,0,10.171193,5.57384392455,-638.353115903,,,,,6
265,000265.png,center,not_published,from_left_right,,,0,,,,
266,000266.png,left,ok,tracking,2324,0.554913,2324,2324,25,158.256985,-2.50740787412,709.113446286,0.199017,0.329748,-0.539418,-0.371490,0
266,000266.png,right,rejected_side_geometry,init,1929,0.156069,0,0,0,7.851373,7.25181398844,-991.202389043,,,,,6
266,000266.png,center,not_published,from_left_right,,,0,,,,
267,000267.png,left,ok,tracking,2323,0.549133,2323,2323,25,158.223409,-2.50314386787,708.70208258,0.199017,0.328584,-0.538575,-0.371490,0
267,000267.png,right,rejected_side_geometry,init,1902,0.161850,0,0,0,8.204042,6.93605296879,-931.824585055,,,,,6
267,000267.png,center,not_published,from_left_right,,,0,,,,
268,000268.png,left,ok,tracking,1587,0.497110,1587,1587,25,157.890654,-2.46155104504,692.665909756,0.200676,0.291037,-0.472094,-0.371490,0
268,000268.png,right,insufficient_row_coverage,init,845,0.046243,0,0,0,0.000000,0,0,,,,,7
268,000268.png,center,not_published,from_left_right,,,0,,,,
269,000269.png,left,ok,tracking,2281,0.537572,2281,2281,25,158.363303,-2.52099302365,706.186581948,0.200676,0.327409,-0.534395,-0.371490,0
269,000269.png,right,insufficient_row_coverage,init,782,0.069364,0,0,0,0.000000,0,0,,,,,8
269,000269.png,center,not_published,from_left_right,,,0,,,,
270,000270.png,left,ok,tracking,2269,0.537572,2269,2269,25,158.823209,-2.58125476664,719.313815163,0.201229,0.329344,-0.536896,-0.371490,0
270,000270.png,right,insufficient_row_coverage,init,894,0.046243,0,0,0,0.000000,0,0,,,,,9
270,000270.png,center,not_published,from_left_right,,,0,,,,
271,000271.png,left,ok,tracking,2265,0.526012,2265,2265,25,159.267620,-2.6419068149,731.373228586,0.202335,0.330128,-0.538575,-0.371490,0
271,000271.png,right,insufficient_row_coverage,init,860,0.052023,0,0,0,0.000000,0,0,,,,,10
271,000271.png,center,not_published,from_left_right,,,0,,,,
272,000272.png,left,ok,tracking,2276,0.520231,2276,2276,25,159.574844,-2.6853097421,740.205737575,0.202888,0.330521,-0.539418,-0.371490,0
272,000272.png,right,insufficient_row_coverage,init,1039,0.046243,0,0,0,0.000000,0,0,,,,,11
272,000272.png,center,not_published,from_left_right,,,0,,,,
273,000273.png,left,ok,tracking,1563,0.473988,1563,1563,25,158.541960,-2.54411017894,703.268878969,0.203441,0.290702,-0.469457,-0.371490,0
273,000273.png,right,insufficient_row_coverage,init,1019,0.046243,0,0,0,0.000000,0,0,,,,,12
273,000273.png,center,not_published,from_left_right,,,0,,,,
274,000274.png,left,ok,tracking,2177,0.514451,2177,2177,25,159.117690,-2.62116921301,720.481889396,0.203441,0.327018,-0.531915,-0.371490,0
274,000274.png,right,rejected_side_geometry,init,1780,0.161850,0,0,0,7.710018,7.38643256905,-1019.98323619,,,,,6
274,000274.png,center,not_published,from_left_right,,,0,,,,
275,000275.png,left,ok,tracking,2205,0.514451,2205,2205,25,159.133747,-2.62337655955,721.60833748,0.203441,0.327789,-0.533566,-0.371490,0
275,000275.png,right,rejected_side_geometry,init,1688,0.161850,0,0,0,7.320558,7.78405990869,-1102.07961907,,,,,6
275,000275.png,center,not_published,from_left_right,,,0,,,,
276,000276.png,left,ok,tracking,2188,0.502890,2188,2188,25,159.690066,-2.70191147497,736.364629862,0.204546,0.327789,-0.533566,-0.371490,0
276,000276.png,right,insufficient_row_coverage,init,785,0.040462,0,0,0,0.000000,0,0,,,,,7
276,000276.png,center,not_published,from_left_right,,,0,,,,
277,000277.png,left,ok,tracking,1532,0.450867,1532,1532,25,159.059510,-2.6131983819,710.936587188,0.205652,0.290322,-0.468148,-0.371490,0
277,000277.png,right,insufficient_row_coverage,init,659,0.046243,0,0,0,0.000000,0,0,,,,,8
277,000277.png,center,not_published,from_left_right,,,0,,,,
278,000278.png,left,ok,tracking,1547,0.456647,1547,1547,25,158.665118,-2.56026076523,696.559472742,0.205652,0.290322,-0.467496,-0.371490,0
278,000278.png,right,insufficient_row_coverage,init,814,0.040462,0,0,0,0.000000,0,0,,,,,9
278,000278.png,center,not_published,from_left_right,,,0,,,,
279,000279.png,left,ok,tracking,1566,0.456647,1566,1566,25,158.491848,-2.53758906794,690.486374277,0.206205,0.290322,-0.467496,-0.371490,0
279,000279.png,right,insufficient_row_coverage,init,881,0.040462,0,0,0,0.000000,0,0,,,,,10
279,000279.png,center,not_published,from_left_right,,,0,,,,
280,000280.png,left,ok,tracking,1578,0.456647,1578,1578,25,158.453177,-2.53257656861,688.339548772,0.206205,0.290322,-0.467496,-0.371490,0
280,000280.png,right,insufficient_row_coverage,init,1058,0.046243,0,0,0,0.000000,0,0,,,,,11
280,000280.png,center,not_published,from_left_right,,,0,,,,
281,000281.png,left,ok,tracking,1579,0.450867,1579,1579,25,158.449286,-2.53207314897,686.273968456,0.206758,0.290322,-0.467496,-0.371490,0
281,000281.png,right,insufficient_row_coverage,init,771,0.046243,0,0,0,0.000000,0,0,,,,,12
281,000281.png,center,not_published,from_left_right,,,0,,,,
282,000282.png,left,ok,tracking,2051,0.473988,2051,2051,25,159.063789,-2.6137831343,704.570215191,0.207311,0.321004,-0.519038,-0.371490,0
282,000282.png,right,insufficient_row_coverage,init,849,0.046243,0,0,0,0.000000,0,0,,,,,13
282,000282.png,center,not_published,from_left_right,,,0,,,,
283,000283.png,left,ok,tracking,2126,0.473988,2126,2126,25,159.178311,-2.6295196399,709.535915334,0.207311,0.322111,-0.521409,-0.371490,0
283,000283.png,right,insufficient_row_coverage,init,1269,0.046243,0,0,0,0.000000,0,0,,,,,14
283,000283.png,center,not_published,from_left_right,,,0,,,,
284,000284.png,left,ok,tracking,2165,0.479769,2165,2165,25,159.242588,-2.63842463159,713.143452849,0.206758,0.322854,-0.523000,-0.371490,0
284,000284.png,right,insufficient_row_coverage,init,1299,0.046243,0,0,0,0.000000,0,0,,,,,15
284,000284.png,center,not_published,from_left_right,,,0,,,,
285,000285.png,left,ok,tracking,2162,0.479769,2162,2162,25,159.503180,-2.67507412997,721.377849425,0.206758,0.323602,-0.524601,-0.371490,0
285,000285.png,right,insufficient_row_coverage,init,1311,0.046243,0,0,0,0.000000,0,0,,,,,16
285,000285.png,center,not_published,from_left_right,,,0,,,,
286,000286.png,left,ok,tracking,2105,0.468208,2105,2105,25,160.090939,-2.76110510608,739.120700848,0.207864,0.323977,-0.525404,-0.371490,0
286,000286.png,right,insufficient_row_coverage,init,1331,0.046243,0,0,0,0.000000,0,0,,,,,17
286,000286.png,center,not_published,from_left_right,,,0,,,,
287,000287.png,left,ok,tracking,2153,0.468208,2153,2153,25,160.185847,-2.7754556117,743.329265419,0.207864,0.324731,-0.527018,-0.371490,0
287,000287.png,right,insufficient_row_coverage,init,1358,0.046243,0,0,0,0.000000,0,0,,,,,18
287,000287.png,center,not_published,from_left_right,,,0,,,,
288,000288.png,left,ok,tracking,1578,0.445087,1578,1578,25,159.413989,-2.66243039797,714.953506436,0.208417,0.293400,-0.468802,-0.371490,0
288,000288.png,right,insufficient_row_coverage,init,1357,0.046243,0,0,0,0.000000,0,0,,,,,19
288,000288.png,center,not_published,from_left_right,,,0,,,,
289,000289.png,left,ok,tracking,1595,0.445087,1595,1595,25,159.199068,-2.63238962291,707.252631908,0.207864,0.291208,-0.468802,-0.371490,0
289,000289.png,right,insufficient_row_coverage,init,1324,0.040462,0,0,0,0.000000,0,0,,,,,20
289,000289.png,center,not_published,from_left_right,,,0,,,,
290,000290.png,left,ok,tracking,2089,0.462428,2089,2089,25,159.622299,-2.69212548259,722.243402565,0.208417,0.322111,-0.521409,-0.371490,0
290,000290.png,right,insufficient_row_coverage,init,1400,0.046243,0,0,0,0.000000,0,0,,,,,21
290,000290.png,center,not_published,from_left_right,,,0,,,,
291,000291.png,left,ok,tracking,1657,0.456647,1657,1657,25,158.638088,-2.55670086186,690.633070414,0.207864,0.294297,-0.470114,-0.371490,0
291,000291.png,right,insufficient_row_coverage,init,1314,0.040462,0,0,0,0.000000,0,0,,,,,22
291,000291.png,center,not_published,from_left_right,,,0,,,,
292,000292.png,left,ok,tracking,1655,0.439306,1655,1655,25,159.102966,-2.6191480176,703.92365198,0.208417,0.292482,-0.471432,-0.371490,0
292,000292.png,right,insufficient_row_coverage,init,1307,0.046243,0,0,0,0.000000,0,0,,,,,23
292,000292.png,center,not_published,from_left_right,,,0,,,,
293,000293.png,left,ok,tracking,1742,0.456647,1742,1742,25,158.138884,-2.4924645235,675.544286079,0.208417,0.296560,-0.472094,-0.371490,0
293,000293.png,right,insufficient_row_coverage,init,1291,0.052023,0,0,0,0.000000,0,0,,,,,24
293,000293.png,center,not_published,from_left_right,,,0,,,,
294,000294.png,left,ok,tracking,1831,0.462428,1831,1831,25,157.580353,-2.42382247787,660.643439257,0.207864,0.297475,-0.473423,-0.371490,0
294,000294.png,right,insufficient_row_coverage,init,1318,0.046243,0,0,0,0.000000,0,0,,,,,25
294,000294.png,center,not_published,from_left_right,,,0,,,,
295,000295.png,left,ok,tracking,1813,0.468208,1813,1813,25,157.828773,-2.45394713194,667.644861091,0.207864,0.296037,-0.474759,-0.371490,0
295,000295.png,right,insufficient_row_coverage,init,1090,0.046243,0,0,0,0.000000,0,0,,,,,26
295,000295.png,center,not_published,from_left_right,,,0,,,,
296,000296.png,left,ok,tracking,1867,0.462428,1867,1867,25,157.786220,-2.44874153551,668.756558094,0.207864,0.298329,-0.476775,-0.371490,0
296,000296.png,right,insufficient_row_coverage,init,1309,0.046243,0,0,0,0.000000,0,0,,,,,27
296,000296.png,center,not_published,from_left_right,,,0,,,,
297,000297.png,left,ok,tracking,1885,0.456647,1885,1885,25,158.399072,-2.5255922234,683.978394154,0.208970,0.301899,-0.479487,-0.371490,0
297,000297.png,right,insufficient_row_coverage,init,1344,0.046243,0,0,0,0.000000,0,0,,,,,28
297,000297.png,center,not_published,from_left_right,,,0,,,,
298,000298.png,left,ok,tracking,2139,0.456647,2139,2139,25,159.568717,-2.68443187364,721.660997603,0.208970,0.320637,-0.518252,-0.371490,0
298,000298.png,right,insufficient_row_coverage,init,1268,0.046243,0,0,0,0.000000,0,0,,,,,29
298,000298.png,center,not_published,from_left_right,,,0,,,,
299,000299.png,left,ok,tracking,1880,0.468208,1880,1880,25,158.933117,-2.59602727459,705.275163691,0.207864,0.301840,-0.480854,-0.371490,0
299,000299.png,right,insufficient_row_coverage,init,1231,0.046243,0,0,0,0.000000,0,0,,,,,30
299,000299.png,center,not_published,from_left_right,,,0,,,,
300,000300.png,left,ok,tracking,1904,0.468208,1904,1904,25,159.000555,-2.60516451878,707.346937709,0.207864,0.304136,-0.482917,-0.371490,0
300,000300.png,right,insufficient_row_coverage,init,1291,0.046243,0,0,0,0.000000,0,0,,,,,31
300,000300.png,center,not_published,from_left_right,,,0,,,,
301,000301.png,left,ok,tracking,1984,0.468208,1984,1984,25,158.824820,-2.5814701732,703.972103422,0.207864,0.306036,-0.488498,-0.371490,0
301,000301.png,right,insufficient_row_coverage,init,1344,0.052023,0,0,0,0.000000,0,0,,,,,32
301,000301.png,center,not_published,from_left_right,,,0,,,,
302,000302.png,left,ok,tracking,2031,0.479769,2031,2031,25,158.563166,-2.54687844452,698.624423679,0.206758,0.306086,-0.488498,-0.371490,0
302,000302.png,right,insufficient_row_coverage,init,1333,0.052023,0,0,0,0.000000,0,0,,,,,33
302,000302.png,center,not_published,from_left_right,,,0,,,,
303,000303.png,left,ok,tracking,2020,0.473988,2020,2020,25,158.878941,-2.58872723913,708.7772862,0.207311,0.307025,-0.490621,-0.371490,0
303,000303.png,right,insufficient_row_coverage,init,1357,0.057803,0,0,0,0.000000,0,0,,,,,34
303,000303.png,center,not_published,from_left_right,,,0,,,,
304,000304.png,left,ok,tracking,2329,0.485549,2329,2329,25,159.073433,-2.61510209938,721.985098565,0.205652,0.323974,-0.527018,-0.371490,0
304,000304.png,right,ok,init,3633,0.658960,3633,3633,25,29.021377,1.80246146115,62.2946017636,0.343100,0.492703,-1.170087,-0.597887,0
304,000304.png,center,ok,from_left_right,,,25,,,,
305,000305.png,left,ok,tracking,1981,0.485549,1981,1981,25,159.434075,-2.6652686232,731.905188601,0.206205,0.307642,-0.493478,-0.371490,0
305,000305.png,right,insufficient_row_coverage,tracking,672,0.063584,0,0,0,0.000000,0,0,,,,,1
305,000305.png,center,not_published,from_left_right,,,0,,,,
306,000306.png,left,ok,tracking,2035,0.491329,2035,2035,25,159.184715,-2.63040446366,725.500605653,0.205652,0.308647,-0.495641,-0.371490,0
306,000306.png,right,insufficient_row_coverage,tracking,569,0.046243,0,0,0,0.000000,0,0,,,,,2
306,000306.png,center,not_published,from_left_right,,,0,,,,
307,000307.png,left,ok,tracking,2356,0.491329,2356,2356,25,159.868281,-2.72794809048,751.113660356,0.205099,0.327409,-0.534395,-0.371490,0
307,000307.png,right,insufficient_row_coverage,tracking,602,0.046243,0,0,0,0.000000,0,0,,,,,3
307,000307.png,center,not_published,from_left_right,,,0,,,,
308,000308.png,left,ok,tracking,2020,0.491329,2020,2020,25,159.497115,-2.67421095894,738.721005986,0.205099,0.309362,-0.497092,-0.371490,0
308,000308.png,right,insufficient_row_coverage,tracking,608,0.046243,0,0,0,0.000000,0,0,,,,,4
308,000308.png,center,not_published,from_left_right,,,0,,,,
309,000309.png,left,ok,tracking,2041,0.497110,2041,2041,25,159.163615,-2.62749101505,729.409235089,0.204546,0.309362,-0.497821,-0.371490,0
309,000309.png,right,insufficient_row_coverage,tracking,581,0.040462,0,0,0,0.000000,0,0,,,,,5
309,000309.png,center,not_published,from_left_right,,,0,,,,
310,000310.png,left,ok,tracking,2051,0.502890,2051,2051,25,159.146271,-2.62510046717,729.04825146,0.204546,0.309700,-0.497821,-0.371490,0
310,000310.png,right,insufficient_row_coverage,tracking,609,0.052023,0,0,0,0.000000,0,0,,,,,6
310,000310.png,center,not_published,from_left_right,,,0,,,,
311,000311.png,left,ok,tracking,2068,0.502890,2068,2068,25,158.990792,-2.60383820796,725.358652653,0.203993,0.309026,-0.497092,-0.371490,0
311,000311.png,right,ok,init,3760,0.641618,3760,3760,25,27.640596,1.90952702911,38.6435214023,0.344354,0.492703,-1.170087,-0.597887,0
311,000311.png,center,ok,from_left_right,,,25,,,,
312,000312.png,left,ok,tracking,2068,0.502890,2068,2068,25,158.779736,-2.57545183607,720.051988791,0.203993,0.307976,-0.495641,-0.371490,0
312,000312.png,right,insufficient_row_coverage,tracking,613,0.046243,0,0,0,0.000000,0,0,,,,,1
312,000312.png,center,not_published,from_left_right,,,0,,,,
313,000313.png,left,ok,tracking,2032,0.502890,2032,2032,25,159.064203,-2.61383978717,726.623740986,0.203993,0.309362,-0.496365,-0.371490,0
313,000313.png,right,insufficient_row_coverage,tracking,661,0.075145,0,0,0,0.000000,0,0,,,,,2
313,000313.png,center,not_published,from_left_right,,,0,,,,
314,000314.png,left,ok,tracking,1940,0.491329,1940,1940,25,159.514040,-2.67662078121,739.0880939,0.205099,0.307025,-0.491332,-0.371490,0
314,000314.png,right,insufficient_row_coverage,tracking,597,0.046243,0,0,0,0.000000,0,0,,,,,3
314,000314.png,center,not_published,from_left_right,,,0,,,,
315,000315.png,left,ok,tracking,1865,0.479769,1865,1865,25,160.039404,-2.753367669,756.749783846,0.205099,0.300641,-0.488498,-0.371490,0
315,000315.png,right,insufficient_row_coverage,tracking,636,0.063584,0,0,0,0.000000,0,0,,,,,4
315,000315.png,center,not_published,from_left_right,,,0,,,,
316,000316.png,left,ok,tracking,1905,0.491329,1905,1905,25,159.934917,-2.73779715753,749.251642857,0.205652,0.306742,-0.489911,-0.371490,0
316,000316.png,right,insufficient_row_coverage,tracking,591,0.052023,0,0,0,0.000000,0,0,,,,,5
316,000316.png,center,not_published,from_left_right,,,0,,,,
317,000317.png,left,ok,tracking,1902,0.485549,1902,1902,25,159.744654,-2.70984000777,741.906094154,0.205652,0.304730,-0.486391,-0.371490,0
317,000317.png,right,insufficient_row_coverage,tracking,594,0.046243,0,0,0,0.000000,0,0,,,,,6
317,000317.png,center,not_published,from_left_right,,,0,,,,
318,000318.png,left,ok,tracking,1817,0.462428,1817,1817,25,160.284925,-2.79057789928,759.843632991,0.206205,0.298928,-0.484301,-0.371490,0
318,000318.png,right,ok,init,3888,0.647399,3888,3888,25,27.480265,1.92259870537,33.1118713895,0.343957,0.492703,-1.170087,-0.596869,0
